product_uid,name,value
100411.0,Fuel Type,Gas & Oil Mix
100411.0,Head Type,Fixed
100411.0,Line Advance System,Fixed
100411.0,Line style size,.065
100411.0,Maximum cutting path diameter (in.),20
100411.0,Metal blade conversion kit,No
100411.0,MFG Brand Name,ECHO
100411.0,Multiple heads included,No
100411.0,No-tool line replacement,No
100411.0,Number of Trim Lines,0
100411.0,Product Weight (lb.),13.9
100411.0,Recommended line diameter (in.),0
100411.0,Reconditioned,No
100411.0,Replaceable Head,Yes
100411.0,Shaft length (in.),93
100411.0,Shaft shape,Straight
100411.0,Shaft type,Straight
100411.0,Shoulder harness/strap,Yes
100411.0,Start Type,Manual
100411.0,Trimmer Line Type,Blade
100411.0,Trimmer Type,Professional Gas Hedge
100412.0,Appliance Type,Over the Range Microwave
100412.0,Assembled Depth (in.),18.5 in
100412.0,Assembled Height (in.),16.906 in
100412.0,Assembled Width (in.),29.813 in
100412.0,Bullet01,"Glass control panel provides a seamless, integrated design"
100412.0,Bullet02,Design elements match (but are not limited to) the slide-in electric ranges
100412.0,Bullet03,Durable ceramic enamel interior provides a polished surface that's easy to maintain.  Effortlessly remove grease or oil from surfaces and protects against scratches that occur from daily use
100412.0,Bullet04,"2.1 cu. ft. inside accommodates large platters and dishes, which typically do not fit in the average, mid-size 1.5 cu. ft. microwave.  A perfect option for large families"
100412.0,Bullet05,The industry's only LED cooktop light
100412.0,Bullet06,LED lights are significantly brighter and more energy efficient than halogen or incandescent bulbs
100412.0,Bullet07,"Evenly distributes a soft, bright light across your cooktop"
100412.0,Bullet08,"An One-Touch Simple Clean Filter is convenient, with an easy-to-access location is simple to eject with one touch and helps you remember when to clean the filter"
100412.0,Bullet09,Use preset buttons to cook your favorite foods for the best results
100412.0,Capacity of Microwave (cu. ft.),2.1
100412.0,Certifications and Listings,"4-UL Certified,CSA Listed,NSF Listed"
100412.0,Color/Finish,Stainless Steel
100412.0,Color/Finish Family,Stainless
100412.0,Cut-Out Front to Back Width (in.),18.5 in
100412.0,Cut-Out Height (in.),17 in
100412.0,Cut-Out Left to Right Length (in.),29.9 in
100412.0,Door Swing/Style,Right to Left Swing
100412.0,Exhaust Fan Speeds,3
100412.0,Exhaust Maximum CFM,400
100412.0,MFG Brand Name,Samsung
100412.0,Microwave Door Release,Pull
100412.0,Microwave Features,"Charcoal Filter,Clock,Cooking Light,Cooktop Lighting,Interior Light,Microwave Rack,Nightlight,One Touch Cooking,Removable Filter,Safety Lock,Timer,Turntable,Turntable On/Off Option"
100412.0,Microwave Size,30 in.
100412.0,Number of One-Touch Settings,12
100412.0,Number of Power Levels,10
100412.0,Oven Settings,"Defrost,Sensor Cook"
100412.0,Product Depth (in.),18.5
100412.0,Product Height (in.),16.906
100412.0,Product Weight (lb.),58
100412.0,Product Width (in.),29.813
100412.0,Safety Listing,CE
100412.0,Sensor Cook,Yes
100412.0,Turntable,Yes
100412.0,Turntable Diameter,14.2 in
100412.0,Vent Type,Convertible
100412.0,Wattage (watts),1000
100413.0,Bullet01,Easy to handle and apply
100413.0,Bullet02,Seals around nails
100413.0,Bullet03,"Will Not Crack, Dry Out Or Rot."
100413.0,Bullet04,Protects under all standard sloped roof coverings
100413.0,Bullet05,Slip resistant surface
100413.0,Color Family,Black
100413.0,Commercial / Residential,Commercial / Residential
100413.0,Coverage Area (sq. ft.),75
100413.0,MFG Brand Name,Grace
100413.0,Product Depth (in.),0.04
100413.0,Product Height (in.),600
100413.0,Product Width (in.),18
100413.0,Roofing Product Type,Underlayment
100413.0,Texture,Smooth
100413.0,Thickness (In.),.04
100413.0,Unrolled length (ft.),50
100414.0,Bullet01,Supporting structure made from steel
100414.0,Bullet02,"11 clear-sealed, alternating treads"
100414.0,Bullet03,Black powder-coat finish
100414.0,Bullet04,Space-saving design is ideal for small areas and attic/loft conversions
100414.0,Bullet05,Adjustable height
100414.0,Bullet06,Includes assembly instructions and DVD
100414.0,Bullet13,Important: consult your local building inspector for specifics regarding compliance with the local building codes
100414.0,Hardware Included,Yes
100414.0,Interior/Exterior,Interior
100414.0,Material,Steel
100414.0,MFG Brand Name,Arke
100414.0,Package Contents,"All-in-one complete unit: 11 alternating treads, balusters, handrails, hardware and accessories included, nothing to paint, weld, stain or seal  In stock for immediate delivery to most US."
100414.0,Product Depth (in.),62
100414.0,Product Height (in.),111
100414.0,Product Weight (lb.),257
100414.0,Product Width (in.),22.5
100414.0,Stair Part Type,Kit
100415.0,Bullet01,Rust-free aluminum construction for durability
100415.0,Bullet02,Baked-on white finish for low maintenance
100415.0,Bullet03,Drains 186 gallons per minute
100415.0,Bullet04,Fits 2 in. x 3 in. elbows
100415.0,Bullet05,Attach with downspout bands (not included)
100415.0,Bullet06,Crimped at one end for easy connection
100415.0,Color,White
100415.0,Color Family,White
100415.0,Downspout Size (In.),2 in. x 3 in.
100415.0,Material,Aluminum
100415.0,MFG Brand Name,Amerimax Home Products
100415.0,Product Depth (in.),120
100415.0,Product Height (in.),2
100415.0,Product Length (in.),120
100415.0,Product Weight (lb.),1.696
100415.0,Product Width (in.),3
100415.0,Type,Downspout
100416.0,Assembled Depth (in.),2 in
100416.0,Assembled Height (in.),13 in
100416.0,Assembled Width (in.),6 in
100416.0,Blade Length (In.),3.5
100416.0,Blade storage,No
100416.0,Bullet01,"3.5 in. blade for swift, precise cuts"
100416.0,Bullet02,"Full-tang, high carbon steel construction for durability"
100416.0,Bullet03,"Ergonomic, non-slip rubber grip for comfortable, secure handling"
100416.0,Bullet04,"Military-grade, mildew-resistant nylon sheath with belt loops"
100416.0,Bullet05,Bear grylls “priorities of survival” pocket guide
100416.0,Bullet06,Rubber handle for grip in all conditions
100416.0,Can Be Sharpened,Yes
100416.0,Hand Tool Type,Knife
100416.0,Handle Length (in.),6
100416.0,Individual/Set,Individual
100416.0,Knife Type,Fixed Blade
100416.0,Lockable Blade,No
100416.0,MFG Brand Name,Gerber
100416.0,Product Weight (lb.),1.3
100416.0,Retractable Blade,No
100416.0,Tools Product Type,Hand Tool
100417.0,Bulb Type,Incandescent
100417.0,Bulb(s) Included,No
100417.0,Bullet01,Cast-aluminum construction with aged-iron finish
100417.0,Bullet02,Clear seeded glass
100417.0,Bullet03,30 ft. 180° motion sensor
100417.0,Bullet04,Standard wall-mount installation
100417.0,Bullet05,"Uses 1 medium-base bulb, 100-Watt maximum or equivalent compact fluorescent bulb; not included"
100417.0,Bullet06,UL listed
100417.0,Certifications and Listings,1-UL Listed
100417.0,Detection Range (ft.),30
100417.0,Dusk to Dawn,Yes
100417.0,ENERGY STAR Certified,No
100417.0,Exterior Lighting Product Type,Outdoor Lanterns
100417.0,Fixture Color/Finish,Aged Iron
100417.0,Glass/Lens Type,Seedy
100417.0,Light Source,Incandescent
100417.0,MFG Brand Name,Home Decorators Collection
100417.0,Motion Sensor,Yes
100417.0,Number of Bulbs Required,1
100417.0,Outdoor Lighting Features,"Dusk to Dawn,Weather Resistant"
100417.0,Power Type,Hardwired
100417.0,Product Depth (in.),9.5
100417.0,Product Height (in.),14.2
100417.0,Product Length (in.),9.5
100417.0,Product Style,Classic
100417.0,Product Weight (lb.),4.01
100417.0,Product Width (in.),7
100417.0,Range of Motion,180
100417.0,Style,Transitional
100417.0,UL Listing,1-UL Listed
100417.0,Wattage (watts),100 W
100417.0,Weather Resistant,Yes
100418.0,Applicator/Tool Type,Tray/Applicator Kit
100418.0,Bullet01,Use with most paints
100418.0,Bullet02,Two 3/8 in. pylam roller covers for smooth surface painting and a 3 in. roller cover for trim
100418.0,Bullet03,"3 in. frame, 9 in. frame and 2 in. brush for versatile applicator options"
100418.0,Bullet04,Metal roller tray with ladder-lock legs and a paint-can opener offer convenience
100418.0,Bullet20,Note: product may vary by store
100418.0,Kit contents,"Tray, 2-9 x 3/8 In. covers, 9 In. frame, 2 In. brush, 3 In cover, 3 In frame, can opener"
100418.0,MFG Brand Name,Linzer
100418.0,Paint Product Type,Applicator/Tool
100418.0,Piece Count,8
100418.0,Product Depth (in.),16
100418.0,Product Height (in.),3.1
100418.0,Product Length (in.),16 in
100418.0,Product Weight (lb.),2.35
100418.0,Product Width (in.),11.2
100419.0,Assembled Depth (in.),76.38 in
100419.0,Assembled Height (in.),23.50 in
100419.0,Assembled Width (in.),27.50 in
100419.0,Assembly Required,Yes
100419.0,Bullet01,Coordinates with other Belleville collection pieces
100419.0,Bullet02,"Lounge features UV protected sling fabric and powder-coated, antique bronze finish"
100419.0,Bullet03,Antique bronze finish will blend and complement many decor styles
100419.0,Bullet04,Easy to clean with a damp cloth
100419.0,Bullet05,Adjustable back for convenient seating options
100419.0,Bullet06,"Coordinates with other patio furniture and accessories in Belleville collection, available separately"
100419.0,Collection Name,Belleville
100419.0,Commercial / Residential,Residential
100419.0,Frame Material,Steel
100419.0,Frame Primary Finish,Bronze
100419.0,MFG Brand Name,Hampton Bay
100419.0,Outdoor Living Product Type,Patio Chaise
100419.0,Patio Furniture Features,"UV protected,Weather resistant"
100419.0,Product Weight (lb.),21.5
100419.0,Seat Height (in.),13.25
100419.0,Weight Capacity (lb.),250
100420.0,Builders Hardware Product Type,Door Stop
100420.0,Bullet01,Made of steel
100420.0,Bullet02,Satin nickel finish
100420.0,Bullet03,Screws included
100420.0,Bullet04,Attaches to baseboard
100420.0,Catch included,No
100420.0,Door stop type,Spring
100420.0,Fasteners included,Yes
100420.0,Finish,Satin Nickel
100420.0,Hardware Finish Family,Nickel
100420.0,Material,Steel
100420.0,MFG Brand Name,Everbilt
100420.0,Package Quantity,1
100420.0,Product Depth (in.),3
100420.0,Product Height (in.),1
100420.0,Product Thickness (mm),3
100420.0,Product Width (in.),1 in
100420.0,Projection,3 in
100421.0,Application Type,Passage
100421.0,Assembled Depth (in.),1.93 in
100421.0,Assembled Height (in.),2 in
100421.0,Assembled Width (in.),2 in
100421.0,Backset size (in.),Adjustable
100421.0,Bullet01,2 in. diameter glass knobs
100421.0,Bullet02,Classic bronze plated base
100421.0,Bullet03,1/4 in. square spindle shaft
100421.0,Bullet04,Fits old style passage doors
100421.0,Certifications and Listings,No Certifications or Listings
100421.0,Commercial/Residential,Residential
100421.0,Door Locks & Knobs Product Type,Knobs
100421.0,Finish,Classic Bronze
100421.0,Hardware Finish Family,Bronze
100421.0,Hardware Included,Yes
100421.0,Interior/Exterior,Interior
100421.0,Knob cross bore diameter (in.),2
100421.0,Knob diameter (in.),2
100421.0,Knob housing height (in.),0
100421.0,Knob housing width (in.),0
100421.0,Knob material,Crystal
100421.0,Knob style,Flat ball
100421.0,Lock Type,Unkeyed
100421.0,Material,Other
100421.0,Maximum door thickness (in.),0
100421.0,MFG Brand Name,Prime-Line
100421.0,Minimum door thickness (in.),0
100421.0,Product Weight (lb.),0.715
100421.0,Projection (in.),1.93
100421.0,Security/ANSI Grade,
100421.0,Strike,Square corner
100421.0,Strike height (in.),0
100421.0,Strike width (in.),0
100421.0,Throw length (in.),0
100422.0,Bath Accessory Type,Soap/Lotion/Antibacterial Dispenser
100422.0,Bottle Capacity (oz.),16
100422.0,Bullet01,Holds up to 16 ounces of soap or lotion; refillable from top
100422.0,Bullet02,Solid-brass construction
100422.0,Bullet03,"May be installed in predrilled sink holes, or surfaces up to 2 inches thick"
100422.0,Bullet04,Retail availability only
100422.0,Bullet05,Coordinates with transitional-style faucets
100422.0,Bullet06,Coordinates with KOHLER Forte and other transitional style faucets
100422.0,Bullet07,Available exclusively at The Home Depot
100422.0,Color Family,Nickel
100422.0,Color/Finish,Vibrant Brushed Nickel
100422.0,Color/Finish Family,Nickel
100422.0,Material,Brass
100422.0,MFG Brand Name,KOHLER
100422.0,Mount Type,Countertop
100422.0,Number of Chambers,1
100422.0,Product Depth (in.),3.375
100422.0,Product Height (in.),3.3125
100422.0,Product Width (in.),2
100423.0,A/C Cooling Rate (BTU/hr),10000
100423.0,A/C Coverage Area (sq. ft.),300
100423.0,Air Conditioner Product Type,Portable Unit
100423.0,Air direction/circulation,4-way
100423.0,Amperage (amps),9.2
100423.0,Automatic shutoff,No
100423.0,BTU Cooling Rating,10000
100423.0,Bullet01,Estimated Cooling Area (300 sq. ft. /15 ft. x 20 ft. room)
100423.0,Bullet02,"10,000 BTU cooling ensures your comfort"
100423.0,Bullet03,This portable unit comes with one (1) hose installation kit; get comfortable with the greatest of ease with casters to allow easy movement to the room that needs cooling so you can comfortably enjoy your room
100423.0,Bullet04,2-speed cooling and fan lets you select the right setting to suit your needs while affording a range of adjustment to deliver comfort
100423.0,Bullet05,2-way Air Deflection: Air can be directed up or down as needed.
100423.0,Bullet06,Digital LED Electronic Touch Controls: Control the temperature of your room with just a push of a button
100423.0,Bullet07,24 hour On/Off Timer lets you create a cooling schedule without wasting electricity; an energy efficient programmable timer that can turn on your air conditioner before you arrive home or turn off after you leave
100423.0,Bullet08,Remote control that is stylish and easy to use which allows you to cool down from across the room
100423.0,Bullet09,Washable and Reusable air filter saves money on replacements
100423.0,Bullet10,"Automatically restarts after a power failure; there are storms, high winds and extreme heat that can lead to power outages; keep yourself covered with AutoRestart, which automatically turns the unit back on when power is restored"
100423.0,Bullet11,Removes up to 3 pints of moisture from the air in a hour to control humidity
100423.0,Bullet12,Product (WxHxD) 12-1/33 in. x 31-7/25 in. x 11-64/79 in.
100423.0,Bullet13,Voltage / 60 Hz: 115
100423.0,Bullet14,Unit must stay upright for 24 hours before use and must be vented to the outside (use included window installation kit) and do not use extension cords
100423.0,Bullet15,Unit must be vented to the outside (use included window installation kit and follow detailed installation instructions in the Owner’s Manual)
