product_uid,name,value
142128.0,Bullet05,"100% polyester filled, a superior poly fill that helps cushion retain shape over time"
142128.0,Care Instructions,"Sponge with mixture of 2 capfuls dish soap in 1 gallon lukewarm water, rinse well and air dry"
142128.0,Cushion and Pillow Features,No additional features
142128.0,Cushion Color or Pattern,Chili Tropical Blossom
142128.0,Cushion Seat Depth (in.),46.5
142128.0,Cushion Seat Width (in.),25
142128.0,Cushion Style,Box Edge
142128.0,Cushion Thickness (in.),6
142128.0,Fabric Type,Polyester
142128.0,Fill Material,Polyfiber
142128.0,MFG Brand Name,Hampton Bay
142128.0,One Piece/Two Pieces,Two Pieces
142128.0,Outdoor Living Product Type,Patio Furniture Cushion/Throw Pillow
142128.0,Pattern Style,Floral
142128.0,Shape,Rectangle
142295.0,Adjustable Height,Yes
142295.0,Bulb Type,Incandescent
142295.0,Bulb(s) Included,No
142295.0,Bullet01,Featured in the decorative Lancaster collection
142295.0,Bullet02,Uses three torpedo candelabra 40-Watt light bulbs
142295.0,Bullet03,Highlighted with clear curved beveled glass panel
142295.0,Bullet04,Clear bulb(s) recommended for this fixture
142295.0,Bullet05,Safety listed for use in damp locations
142295.0,Bullet06,Supplied with 10 ft. of wire
142295.0,Certifications and Listings,1-UL Listed
142295.0,Dusk to Dawn,No
142295.0,ENERGY STAR Certified,No
142295.0,Exterior Lighting Accessory Type,Hanging/Ceiling Mount Light
142295.0,Exterior Lighting Product Type,Outdoor Pendants
142295.0,Fixture Color/Finish,Antique Bronze
142295.0,Glass/Lens Type,Clear
142295.0,Light Source,Incandescent
142295.0,Maximum Hanging Length (in.),70.75
142295.0,MFG Brand Name,Sea Gull Lighting
142295.0,Motion Sensor,No
142295.0,Number of Bulbs Required,3
142295.0,Outdoor Lighting Features,Weather Resistant
142295.0,Power Type,Hardwired
142295.0,Product Depth (in.),11.75
142295.0,Product Height (in.),20.75
142295.0,Product Length (in.),70.75
142295.0,Product Weight (lb.),12.7
142295.0,Product Width (in.),11.75
142295.0,Size,Medium
142295.0,Style,Transitional
142295.0,UL Listing,1-UL Listed
142295.0,Wattage (watts),40 W
142295.0,Weather Resistant,Yes
142606.0,Bend Degree,Other
142606.0,Bullet01,"Conforms to meet standards: ASTM D 1784, ASTM D 2466, NSF 14 and 61"
142606.0,Bullet02,White fittings that are used in potable water applications only
142606.0,Bullet03,Intended for pressure use
142606.0,Bullet04,"PVC schedule 40 pipe and pressure fittings are used in irrigation, underground sprinkler systems, swimming pools, outdoor applications and cold water supply lines"
142606.0,Bullet05,Maximum working temperature of 140°F
142606.0,Compatible Pipe Material,PVC
142606.0,Connection 1,Socket
142606.0,Connection 2,FIP
142606.0,Fitting 1 size,"1/2"""
142606.0,Fitting 2 size,"1/2"""
142606.0,Fitting or Connector Type,Tee or Wye
142606.0,Material,PVC
142606.0,Maximum working pressure (psi),600
142606.0,MFG Brand Name,Charlotte Pipe
142606.0,Pipe or Fitting Product Type,Fittings & Connectors
142606.0,Product Depth (in.),2.563
142606.0,Product Height (in.),2
142606.0,Product Length (in.),12
142606.0,Product Weight (lb.),.86
142606.0,Product Width (in.),8
142606.0,Push to connect,No
142606.0,Side Inlet,No
142746.0,Bullet01,Use to control light fixture on ceiling fan
142746.0,Bullet02,Compatible with most ceiling fans
142746.0,Bullet03,"Provides quick, responsive selection of different lighting levels"
142746.0,Bullet04,Antique brass finish pull chain with 2 ft. white braided cord for rooms with higher ceilings
142746.0,MFG Brand Name,Westinghouse
142746.0,Product Depth (in.),0.56
142746.0,Product Height (in.),4
142746.0,Product Weight (lb.),.0031
142746.0,Product Width (in.),4
143045.0,Antivibration,No
143045.0,Assembled Depth (in.),48 in
143045.0,Assembled Height (in.),5.125 in
143045.0,Assembled Width (in.),9.938 in
143045.0,Assembly Required,Yes
143045.0,Attachment capable,No
143045.0,Batteries Included,Yes
143045.0,Battery Type Required,Sealed Lead Acid
143045.0,Bullet01,"Weighs just 7 lbs. for easy, comfortable use"
143045.0,Bullet02,Groom 'N' Edge converts from trimming to edging with the touch of one button
143045.0,Bullet03,Soft grips for comfortable operation
143045.0,Bullet04,Battery charger with wall mount recharges battery overnight
143045.0,Charger Included,Yes
143045.0,Commercial,No
143045.0,Engine Cycles,Electric Motor
143045.0,Extra Battery Included,No
143045.0,Head Type,Cartridge
143045.0,Line Advance System,Automatic
143045.0,Line style size,.065
143045.0,Maximum cutting path diameter (in.),10
143045.0,Metal blade conversion kit,No
143045.0,MFG Brand Name,BLACK+DECKER
143045.0,Multiple heads included,No
143045.0,No-tool line replacement,Yes
143045.0,Number of Trim Lines,1
143045.0,Product Weight (lb.),7
143045.0,Recommended line diameter (in.),.065
143045.0,Reconditioned,No
143045.0,Replaceable Head,Yes
143045.0,Shaft length (in.),48
143045.0,Shaft type,Straight
143045.0,Shoulder harness/strap,No
143045.0,Start Type,Electric
143045.0,Trimmer Line Type,String
143045.0,Trimmer Type,Consumer Electric Cordless String
143045.0,Voltage (volts),12
143338.0,Builders Hardware Product Type,Screen Accessory
143338.0,Bullet01,For out-swinging wood or metal doors 3/4 in. to 2 in. thick
143338.0,Bullet02,Installs in a 3 in. hole spacing
143338.0,Bullet03,White color
143338.0,Bullet04,Installation hardware is included
143338.0,Bullet05,Requires a 7/8 in. backset from door jamb
143338.0,Color,White
143338.0,Color Family,Whites
143338.0,Hardware Finish Family,White
143338.0,MFG Brand Name,Wright Products
143338.0,Package quantity,1
143338.0,Product Depth (in.),1
143338.0,Product Height (in.),4.75
143338.0,Product Width (in.),3.75
143515.0,Built-in flange,Yes
143515.0,Bullet01,Comfort Depth design offers a convenient 19 in. step-over height while retaining the same depth as a standard 21 in. bath
143515.0,Bullet02,Molded lumbar support offers extra comfort while bathing
143515.0,Bullet03,Slotted overflow allows for deep soaking
143515.0,Bullet04,Integral apron
143515.0,Bullet05,Tile flange helps prevent water from seeping behind wall and simplifies alcove installation
143515.0,Bullet06,Textured bottom surface
143515.0,Bullet07,Coordinates with other products in the Archer collection
143515.0,Bullet08,Left-hand drain
143515.0,Certifications and Listings,"ADA Compliant,CSA Certified"
143515.0,Color Family,White
143515.0,Color/Finish,White
143515.0,Drain Location,Left
143515.0,Exterior bath shape,Rectangle
143515.0,Faucet mount,Wall
143515.0,Included,No additional components or accessories are included
143515.0,Material,Composite
143515.0,Maximum Number of Occupants,1
143515.0,MFG Brand Name,KOHLER
143515.0,Product Weight (lb.),72.8
143515.0,Shape,Rectangle
143515.0,Style,Basic
143515.0,Tub Depth (in.),60
143515.0,Tub Features,"Built-In Flange,Slip-Resistant Tub"
143515.0,Tub Height (in.),19
143515.0,Tub Installation Type,Apron Front
143515.0,Tub Length (in.),60
143515.0,Tub Width (in.),30
143515.0,Water capacity (gallons),57
143835.0,Bullet01,"Exceptional hiding power for great coverage in fewer coats, even over darker colors"
143835.0,Bullet02,Excellent adhesion to most new or previously painted surfaces
143835.0,Bullet03,Stain-blocking primer combined with stain-resistant paint
143835.0,Bullet04,Mildew-resistant coating that's great for bathrooms
143835.0,Bullet05,Easy cleaning to keep walls looking good over time
143835.0,Bullet06,Low odor and low VOCs
143835.0,Bullet07,Actual paint colors may vary from on-screen and printer representations
143835.0,Bullet18,"Online Price includes Paint Care fee in the following states: CA, CO, CT, MN, OR, RI, VT"
143835.0,Color Family,Multi
143835.0,Color/Finish,San Diego Chargers Gold
143835.0,Container Size,1 GA-Gallon
143835.0,Coverage Area (sq. ft.),350
143835.0,Dry to touch (min.),60
143835.0,Interior/Exterior Paint,Interior Paint
143835.0,MFG Brand Name,Glidden Team Colors
143835.0,Paint & Primer in One,Yes
143835.0,Paint/Stain Clean Up,Soap & Water
143835.0,Paint/Stain Key Features,Mildew Resistant
143835.0,RGB Value,250:172:061
143835.0,Sheen,Eggshell
143835.0,Time before recoating (hours),4
143835.0,Tint Base,Base 2
144230.0,Appliance Type,Part/Accessory
144230.0,Brand compatibility,Samsung
144230.0,Bullet01,Stacking kit is for Samsung's 30 in. wide front load washers and dryers
144230.0,Bullet02,Chrome color compliments all Samsung laundry pairs
144230.0,Bullet03,Contains all parts needed to stack the dryer on top of the washer
144230.0,Bullet04,Detailed installation guide is included for convenience
144230.0,Bullet05,Installation is not included in purchase price
144230.0,Bullet06,Metal and plastic materials are tough and durable
144230.0,Compatible Appliance Type,Washer
144230.0,Hardware Included,Yes
144230.0,MFG Brand Name,Samsung
144230.0,Product Depth (in.),19.5
144230.0,Product Height (in.),2.5
144230.0,Product Width (in.),8.25
144234.0,Bullet01,Laundry basket and hamper hybrid
144234.0,Bullet02,2-bushel capacity
144234.0,Bullet03,2-handle to carry comfortably and easily
144234.0,Bullet04,Stylish circle pattern
144234.0,Color Family,Black
144234.0,Color/Finish,Black with Silver Handles
144234.0,Material,Polypropylene
144234.0,MFG Brand Name,Home Logic
144234.0,Product Depth (in.),16.96
144234.0,Product Height (in.),18.86
144234.0,Product Width (in.),21.65
144234.0,Storage Product Type,"Laundry Bags, Baskets and Hampers"
144236.0,Assembled Depth (in.),4.563 in
144236.0,Assembled Height (in.),81.063 in
144236.0,Assembled Width (in.),25.563 in
144236.0,Bore offset,2.375
144236.0,Bullet01,Prehung door on flat jamb is ready for installation
144236.0,Bullet02,Right-hand is when the knob is on the right and the door opens toward you
144236.0,Bullet03,Smooth surface is prepainted for convenience
144236.0,Bullet04,Matching bifolds also available
144236.0,Bullet05,Trimmable allowance of 1/2 in. from door height and width (1/4 in. from each side)
144236.0,Bullet06,5-Year limited warranty
144236.0,Color Family,White
144236.0,Color/Finish,Brilliant White
144236.0,Commercial,No
144236.0,Core Type,Hollow
144236.0,Door Handing,Right-Handed
144236.0,Door Jamb Type,Flat Jamb
144236.0,Door Material,Composite
144236.0,Door Size (WxH) in.,24 x 80
144236.0,Door Thickness (in.),1.375 in
144236.0,Door Type,Interior Prehung
144236.0,Features,Lockset Bore
144236.0,Finish Type,Painted
144236.0,Fire rating,
144236.0,Glass Style,
144236.0,Hinge Finish,Nickel
144236.0,Jamb Size (in.),"4-9/16"""
144236.0,Material,Composite
144236.0,MFG Brand Name,JELD-WEN
144236.0,Panel Type,2 Panel
144236.0,Product Weight (lb.),30
144236.0,Rough Opening Height,82.438 in
144236.0,Rough Opening Width,26.563 in
144306.0,Assembled Depth (in.),1.28 in
144306.0,Assembled Height (in.),1.25 in
144306.0,Assembled Width (in.),1.12 in
144306.0,Builders Hardware Product Type,Cabinet Knob
144306.0,Bullet01,Cabinet knob
144306.0,Bullet02,Die-cast zinc construction
144306.0,Bullet03,Satin-nickel finish
144306.0,Bullet04,Rear-mount installation
144306.0,Finish,Matte Nickel
144306.0,Hardware Finish Family,Nickel
144306.0,Knob diameter (in.),1.12
144306.0,Knob height (in.),1.25
144306.0,Knob Projection (in.),1.28
144306.0,Knob Shape,Round
144306.0,Material,Metal
144306.0,MFG Brand Name,Liberty
144306.0,Package Quantity,1
144306.0,Style,Modern
144306.0,Value Pack,No
144662.0,Bullet01,Low 4 in. step over threshold
144662.0,Bullet02,Textured slip resistant grip sure floor
144662.0,Bullet03,Classic 6 in. tile pattern design with a diamond accent
144662.0,Bullet04,Spacious 21 in. H molded-in seat
144662.0,Bullet05,"Plywood reinforced walls, no drywall needed"
144662.0,Bullet06,Attach accessories anywhere to fit anyone’s needs-exact placement of accessories for any size person
144662.0,Bullet07,Shower door friendly opening
144662.0,Bullet08,Easy to clean premium marine grade gel coat fiberglass
144662.0,Bullet09,Self-supporting pre-leveled base-no mud set required
144662.0,Bullet10,Left hand side drain position
144662.0,Bullet11,Included: 2 in. chrome shower floor drain with friction seal
144662.0,Bullet12,30-year limited lifetime warranty (on shower panels)
144662.0,Certifications and Listings,ANSI Certified
144662.0,Color Family,White
144662.0,Color/Finish,White
144662.0,Door Opening Height (In.),73
144662.0,Door Opening Width (In.),55.75
144662.0,Drain Location,Left
144662.0,Frame/Hardware Finish Family,Chrome
144662.0,Glass Style,
144662.0,Hardware Included,No
144662.0,Material,Fiberglass
144662.0,MFG Brand Name,Ella
144662.0,Number of Shelves,2
144662.0,Product Weight (lb.),300
144662.0,Shape,Rectangle
144662.0,Shower Depth (in.),32
144662.0,Shower Height (in.),77
144662.0,Shower Included Components,"Base,Drain,Walls"
144662.0,Shower Width (in.),60
144713.0,Approximate Tile Size,6x6
144713.0,Break Strength (lb.),100 lb
144713.0,Bullet01,".125 sq. ft. per each, sold by the each, each weight equals .7 lb"
144713.0,Bullet02,"Grade 1, first-quality ceramic tile for use on walls, backsplashes and countertops"
144713.0,Bullet03,6 in. length x 6 in. width x 5/16 in. thick
144713.0,Bullet04,Glazed smooth finish with a low sheen and a uniform appearance in tone
144713.0,Bullet05,P.E.I. Rating 0 is suitable for walls and residential use only
144713.0,Bullet06,Non-Vitreous flooring has water absorption of more than 7% for indoor use
144713.0,Bullet07,C.O.F. less than .50 is marginally skid resistant for indoor use and is recommended for standard residential applications
144713.0,Bullet08,Not frost resistant
144713.0,Bullet09,Residential and commercial use
144713.0,Bullet11,"Don’t forget your coordinating trim pieces, grout, backerboard, thinset and installation tools"
144713.0,Bullet12,All online orders for this item ship via parcel ground and may arrive in multiple boxes
144713.0,Bullet13,It is recommended you purchase a minimum of 10% overage to account for design cuts and patterns
144713.0,Bullet14,Note: Product may vary by store
144713.0,Bullet20,Note: Product may vary by store.
144713.0,Color Family,Whites
144713.0,Color/Finish,White
144713.0,Commercial / Residential,Commercial / Residential
144713.0,Flooring Product Type,Ceramic Tile
144713.0,Glazed,Yes
144713.0,Indoor/Outdoor,Indoor
144713.0,MFG Brand Name,Daltile
144713.0,Mosaic Sub Unit Length (in.),Not a mosaic
144713.0,Mosaic Sub Unit Width (in.),Not a mosaic
144713.0,Number of Tiles per Case,1
144713.0,Product Length (in.),6 in
144713.0,Product Thickness (mm),8
144713.0,Product Width (in.),6 in
144713.0,Style Type,Traditional
144713.0,Suggested Grout Line Size,1/16
144713.0,Tile Finish,Glossy
144713.0,Tile Material,Ceramic
144713.0,Tile Use,"Accent Wall,Backsplash,Bath Wall,Shower Wall"
144799.0,Bullet01,"Holds and protects power, control and communications cables in dry, wet or oily locations"
144799.0,Bullet02,Rugged PVC jacket
144799.0,Bullet03,Flexible steel conduit type VF core
144799.0,Bullet04,UL- and CSA safety listed
